            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458211.500000000, A.D. 2018-Apr-03 00:00:00.0000, -8.058111598000277E-01, -1.190390052434061E+00, -5.242485435510941E-01,  1.242257411288637E-02, -5.489118101598908E-03, -2.853032138073384E-03,
2458212.500000000, A.D. 2018-Apr-04 00:00:00.0000, -7.933554502089595E-01, -1.195829889950661E+00, -5.270798662917692E-01,  1.248870134103733E-02, -5.390440163481800E-03, -2.809555890791742E-03,
2458213.500000000, A.D. 2018-Apr-05 00:00:00.0000, -7.808340461511614E-01, -1.201170699967222E+00, -5.298675407665523E-01,  1.255396140668228E-02, -5.291063919234017E-03, -2.765735946637549E-03,
2458214.500000000, A.D. 2018-Apr-06 00:00:00.0000, -7.682478197671331E-01, -1.206411786597554E+00, -5.326112242509774E-01,  1.261834435731470E-02, -5.190994205838575E-03, -2.721574251655982E-03,
2458215.500000000, A.D. 2018-Apr-07 00:00:00.0000, -7.555976531504935E-01, -1.211552458858514E+00, -5.353105760004611E-01,  1.268184022707008E-02, -5.090235991563921E-03, -2.677072811991211E-03,
2458216.500000000, A.D. 2018-Apr-08 00:00:00.0000, -7.428844383598759E-01, -1.216592030789793E+00, -5.379652573050285E-01,  1.274443904224495E-02, -4.988794374151980E-03, -2.632233695293658E-03,
2458217.500000000, A.D. 2018-Apr-09 00:00:00.0000, -7.301090774283492E-01, -1.221529821575446E+00, -5.405749315454039E-01,  1.280613082650103E-02, -4.886674568760315E-03, -2.587059026631682E-03,
2458218.500000000, A.D. 2018-Apr-10 00:00:00.0000, -7.172724823719112E-01, -1.226365155667299E+00, -5.431392642497210E-01,  1.286690560100278E-02, -4.783881901450808E-03, -2.541550984306311E-03,
2458219.500000000, A.D. 2018-Apr-11 00:00:00.0000, -7.043755751975814E-01, -1.231097362909453E+00, -5.456579231500821E-01,  1.292675338054081E-02, -4.680421816002037E-03, -2.495711800232820E-03,
2458220.500000000, A.D. 2018-Apr-12 00:00:00.0000, -6.914192879098870E-01, -1.235725778663275E+00, -5.481305782392407E-01,  1.298566416872936E-02, -4.576299884378494E-03, -2.449543761701061E-03,
2458221.500000000, A.D. 2018-Apr-13 00:00:00.0000, -6.784045625146408E-01, -1.240249743933589E+00, -5.505569018283551E-01,  1.304362795605667E-02, -4.471521811898448E-03, -2.403049211830670E-03,
2458222.500000000, A.D. 2018-Apr-14 00:00:00.0000, -6.653323510204625E-01, -1.244668605497195E+00, -5.529365686061781E-01,  1.310063472587450E-02, -4.366093438554792E-03, -2.356230552229123E-03,
2458223.500000000, A.D. 2018-Apr-15 00:00:00.0000, -6.522036154390378E-01, -1.248981716033574E+00, -5.552692556990584E-01,  1.315667446767915E-02, -4.260020739282565E-03, -2.309090249278015E-03,
2458224.500000000, A.D. 2018-Apr-16 00:00:00.0000, -6.390193277839741E-01, -1.253188434256256E+00, -5.575546427310138E-01,  1.321173718648631E-02, -4.153309821321396E-03, -2.261630837211483E-03,
2458225.500000000, A.D. 2018-Apr-17 00:00:00.0000, -6.257804700672190E-01, -1.257288125044054E+00, -5.597924118839489E-01,  1.326581289876314E-02, -4.045966919811786E-03, -2.213854912955275E-03,
2458226.500000000, A.D. 2018-Apr-18 00:00:00.0000, -6.124880342927254E-01, -1.261280159573211E+00, -5.619822479587292E-01,  1.331889162336194E-02, -3.937998396350757E-03, -2.165765129259418E-03,
2458227.500000000, A.D. 2018-Apr-19 00:00:00.0000, -5.991430224482365E-01, -1.265163915451836E+00, -5.641238384373553E-01,  1.337096338034990E-02, -3.829410741427992E-03, -2.117364193796635E-03,
2458228.500000000, A.D. 2018-Apr-20 00:00:00.0000, -5.857464464960620E-01, -1.268938776856392E+00, -5.662168735456178E-01,  1.342201819610537E-02, -3.720210581149640E-03, -2.068654873984165E-03,
2458229.500000000, A.D. 2018-Apr-21 00:00:00.0000, -5.722993283623430E-01, -1.272604134668932E+00, -5.682610463157782E-01,  1.347204610737586E-02, -3.610404687039485E-03, -2.019640003055721E-03,
2458230.500000000, A.D. 2018-Apr-22 00:00:00.0000, -5.588026999233631E-01, -1.276159386614715E+00, -5.702560526498074E-01,  1.352103716510196E-02, -3.499999981311871E-03, -1.970322483774624E-03,
2458231.500000000, A.D. 2018-Apr-23 00:00:00.0000, -5.452576029883592E-01, -1.279603937401052E+00, -5.722015913839429E-01,  1.356898144216760E-02, -3.389003530199823E-03, -1.920705288160519E-03,
2458232.500000000, A.D. 2018-Apr-24 00:00:00.0000, -5.316650892799373E-01, -1.282937198857933E+00, -5.740973643542727E-01,  1.361586903994860E-02, -3.277422531925999E-03, -1.870791453764700E-03,
2458233.500000000, A.D. 2018-Apr-25 00:00:00.0000, -5.180262204133141E-01, -1.286158590079804E+00, -5.759430764623210E-01,  1.366169008733701E-02, -3.165264314929350E-03, -1.820584080974316E-03,
2458234.500000000, A.D. 2018-Apr-26 00:00:00.0000, -5.043420678739481E-01, -1.289267537567595E+00, -5.777384357403345E-01,  1.370643473513423E-02, -3.052536347035666E-03, -1.770086333332312E-03,
