            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458251.500000000, A.D. 2018-May-13 00:00:00.0000, -6.227427201124019E-01, -7.299794223391268E-01, -3.164423344522419E-01,  1.327122677926245E-02, -9.794546978041148E-03, -4.245820503153669E-03,
2458252.500000000, A.D. 2018-May-14 00:00:00.0000, -6.093820339324032E-01, -7.396684638987348E-01, -3.206424980047777E-01,  1.344946381560149E-02, -9.583035662213885E-03, -4.154291833525972E-03,
2458253.500000000, A.D. 2018-May-15 00:00:00.0000, -5.958451812798793E-01, -7.491445073084322E-01, -3.247504932904144E-01,  1.362353447025078E-02, -9.368566430686386E-03, -4.061489100217947E-03,
2458254.500000000, A.D. 2018-May-16 00:00:00.0000, -5.821364034607687E-01, -7.584046478063275E-01, -3.287650638645853E-01,  1.379329026643177E-02, -9.151251531270471E-03, -3.967449823928729E-03,
2458255.500000000, A.D. 2018-May-17 00:00:00.0000, -5.682600833884640E-01, -7.674461105047961E-01, -3.326849977846136E-01,  1.395859923641317E-02, -8.931237987032239E-03, -3.872225518187143E-03,
2458256.500000000, A.D. 2018-May-18 00:00:00.0000, -5.542207209771852E-01, -7.762662823169952E-01, -3.365091411560416E-01,  1.411936170731510E-02, -8.708700514171969E-03, -3.775880255441640E-03,
2458257.500000000, A.D. 2018-May-19 00:00:00.0000, -5.400228948976590E-01, -7.848627330021718E-01, -3.402364086847862E-01,  1.427552093457621E-02, -8.483827319325456E-03, -3.678486225090066E-03,
2458258.500000000, A.D. 2018-May-20 00:00:00.0000, -5.256712179507206E-01, -7.932332201475777E-01, -3.438657887854098E-01,  1.442706492046613E-02, -8.256803071528160E-03, -3.580117594819016E-03,
2458259.500000000, A.D. 2018-May-21 00:00:00.0000, -5.111702950987252E-01, -8.013756779567275E-01, -3.473963425255705E-01,  1.457401965494037E-02, -8.027794338807813E-03, -3.480844642800128E-03,
2458260.500000000, A.D. 2018-May-22 00:00:00.0000, -4.965246911490815E-01, -8.092881942498700E-01, -3.508271975104899E-01,  1.471643730929151E-02, -7.796940885490086E-03, -3.380729674374462E-03,
2458261.500000000, A.D. 2018-May-23 00:00:00.0000, -4.817389109361327E-01, -8.169689819463493E-01, -3.541575388058259E-01,  1.485438369116659E-02, -7.564353166071573E-03, -3.279825166378288E-03,
2458262.500000000, A.D. 2018-May-24 00:00:00.0000, -4.668173911211647E-01, -8.244163504308579E-01, -3.573865989536434E-01,  1.498792786406682E-02, -7.330114211103531E-03, -3.178173688993458E-03,
2458263.500000000, A.D. 2018-May-25 00:00:00.0000, -4.517645008413350E-01, -8.316286800361319E-01, -3.605136484763973E-01,  1.511713483908037E-02, -7.094283629301272E-03, -3.075808833474247E-03,
2458264.500000000, A.D. 2018-May-26 00:00:00.0000, -4.365845482847824E-01, -8.386044008710014E-01, -3.635379875367286E-01,  1.524206089671443E-02, -6.856902105422211E-03, -2.972756515865918E-03,
2458265.500000000, A.D. 2018-May-27 00:00:00.0000, -4.212817909887226E-01, -8.453419760660020E-01, -3.664589389415345E-01,  1.536275068124435E-02, -6.617995683978896E-03, -2.869036332005464E-03,
2458266.500000000, A.D. 2018-May-28 00:00:00.0000, -4.058604484457150E-01, -8.518398891443262E-01, -3.692758424867106E-01,  1.547923541353141E-02, -6.377579750298727E-03, -2.764662883543762E-03,
2458267.500000000, A.D. 2018-May-29 00:00:00.0000, -3.903247160630326E-01, -8.580966352711941E-01, -3.719880506224914E-01,  1.559153195696579E-02, -6.135662823636020E-03, -2.659647098551957E-03,
2458268.500000000, A.D. 2018-May-30 00:00:00.0000, -3.746787796314779E-01, -8.641107162186544E-01, -3.745949254428973E-01,  1.569964274501446E-02, -5.892250182100769E-03, -2.553997555422918E-03,
2458269.500000000, A.D. 2018-May-31 00:00:00.0000, -3.589268294092477E-01, -8.698806388061492E-01, -3.770958369788985E-01,  1.580355662500335E-02, -5.647347146149201E-03, -2.447721750643411E-03,
2458270.500000000, A.D. 2018-Jun-01 00:00:00.0000, -3.430730729315240E-01, -8.754049163318954E-01, -3.794901626842457E-01,  1.590325053089544E-02, -5.400961724803482E-03, -2.340827194773404E-03,
2458271.500000000, A.D. 2018-Jun-02 00:00:00.0000, -3.271217458482105E-01, -8.806820722144382E-01, -3.817772878792986E-01,  1.599869168882607E-02, -5.153106354836603E-03, -2.233322214597000E-03,
2458272.500000000, A.D. 2018-Jun-03 00:00:00.0000, -3.110771204744554E-01, -8.857106448640759E-01, -3.839566068154524E-01,  1.608983990352818E-02, -4.903798619821020E-03, -2.125216385336784E-03,
2458273.500000000, A.D. 2018-Jun-04 00:00:00.0000, -2.949435122208708E-01, -8.904891927962946E-01, -3.860275239832722E-01,  1.617664943342960E-02, -4.653061049750766E-03, -2.016520592617402E-03,
2458274.500000000, A.D. 2018-Jun-05 00:00:00.0000, -2.787252845357344E-01, -8.950162992032989E-01, -3.879894553272633E-01,  1.625907003105999E-02, -4.400920302167932E-03, -1.907246802986264E-03,
2458275.500000000, A.D. 2018-Jun-06 00:00:00.0000, -2.624268533498673E-01, -8.992905755824983E-01, -3.898418291441801E-01,  1.633704686358559E-02, -4.147406182051812E-03, -1.797407690075932E-03,
2458276.500000000, A.D. 2018-Jun-07 00:00:00.0000, -2.460526922128196E-01, -9.033106645412124E-01, -3.915840866189153E-01,  1.641051921020823E-02, -3.892551080275151E-03, -1.687016322800037E-03,
2458277.500000000, A.D. 2018-Jun-08 00:00:00.0000, -2.296073392969452E-01, -9.070752425311839E-01, -3.932156821875009E-01,  1.647941807887171E-02, -3.636390516966090E-03, -1.576086180456317E-03,
2458278.500000000, A.D. 2018-Jun-09 00:00:00.0000, -2.130954071288416E-01, -9.105830239918947E-01, -3.947360842096971E-01,  1.654366326338257E-02, -3.378965540369826E-03, -1.464631812898720E-03,
2458279.500000000, A.D. 2018-Jun-10 00:00:00.0000, -1.965215951141905E-01, -9.138327691025181E-01, -3.961447767619999E-01,  1.660316094209981E-02, -3.120327626546793E-03, -1.352670470127524E-03,
2458280.500000000, A.D. 2018-Jun-11 00:00:00.0000, -1.798907034607921E-01, -9.168232977722311E-01, -3.974412636344637E-01,  1.665780364563488E-02, -2.860546198444036E-03, -1.240224887029286E-03,
2458281.500000000, A.D. 2018-Jun-12 00:00:00.0000, -1.632076449817230E-01, -9.195535120717934E-01, -3.986250756214306E-01,  1.670747491892484E-02, -2.599717664660958E-03, -1.127326996451896E-03,
2458282.500000000, A.D. 2018-Jun-13 00:00:00.0000, -1.464774490725828E-01, -9.220224273224774E-01, -3.996957816301313E-01,  1.675206047712702E-02, -2.337973048067575E-03, -1.014021624964714E-03,
2458283.500000000, A.D. 2018-Jun-14 00:00:00.0000, -1.297052513681426E-01, -9.242292082865582E-01, -4.006530027950088E-01,  1.679146530037496E-02, -2.075479781569423E-03, -9.003684897084672E-04,
2458284.500000000, A.D. 2018-Jun-15 00:00:00.0000, -1.128962650009109E-01, -9.261732025391348E-01, -4.014964269809465E-01,  1.682563228228866E-02, -1.812433864308184E-03, -7.864407454074149E-04,
2458285.500000000, A.D. 2018-Jun-16 00:00:00.0000, -9.605573542788184E-02, -9.278539609499656E-01, -4.022258197921410E-01,  1.685455517987097E-02, -1.549042376242910E-03, -6.723195173221359E-04,
2458286.500000000, A.D. 2018-Jun-17 00:00:00.0000, -7.918888785789240E-02, -9.292712378711022E-01, -4.028410286423484E-01,  1.687827982278225E-02, -1.285501617252734E-03, -5.580859014469200E-04,
2458287.500000000, A.D. 2018-Jun-18 00:00:00.0000, -6.230087984528390E-02, -9.304249706077993E-01, -4.033419787538425E-01,  1.689689303859202E-02, -1.021978816113188E-03, -4.438133326634874E-04,
2458288.500000000, A.D. 2018-Jun-19 00:00:00.0000, -4.539676905099241E-02, -9.313152449479818E-01, -4.037286628174948E-01,  1.691050459080319E-02, -7.586030755427112E-04, -3.295628306817449E-04,
2458289.500000000, A.D. 2018-Jun-20 00:00:00.0000, -2.848149950340119E-02, -9.319422566721859E-01, -4.040011277294071E-01,  1.691922934229566E-02, -4.954660508590400E-04, -2.153818677152335E-04,
2458290.500000000, A.D. 2018-Jun-21 00:00:00.0000, -1.155990340269931E-02, -9.323062772377285E-01, -4.041594616673408E-01,  1.692317449009320E-02, -2.326288725475382E-04, -1.013059412454116E-04,
2458291.500000000, A.D. 2018-Jun-22 00:00:00.0000,  5.363287432964131E-03, -9.324076276637563E-01, -4.042037834551250E-01,  1.692243295753786E-02,  2.986902011673138E-05,  1.263866884078583E-05,
2458292.500000000, A.D. 2018-Jun-23 00:00:00.0000,  2.228342604239739E-02, -9.322466608976077E-01, -4.041342347493209E-01,  1.691708149509957E-02,  2.920020784805040E-04,  1.264321616009864E-04,
2458293.500000000, A.D. 2018-Jun-24 00:00:00.0000,  3.919593434812817E-02, -9.318237509412950E-01, -4.039509746911943E-01,  1.690718134194182E-02,  5.537529796533530E-04,  2.400590698159225E-04,
2458294.500000000, A.D. 2018-Jun-25 00:00:00.0000,  5.609628838521544E-02, -9.311392866063424E-01, -4.036541763615066E-01,  1.689277974973033E-02,  8.151089474553581E-04,  3.535067841887385E-04,
2458295.500000000, A.D. 2018-Jun-26 00:00:00.0000,  7.298000507067023E-02, -9.301936682223763E-01, -4.032440244435130E-01,  1.687391144811399E-02,  1.076059403985467E-03,  4.667645753654987E-04,
2458296.500000000, A.D. 2018-Jun-27 00:00:00.0000,  8.984263027503239E-02, -9.289873063094048E-01, -4.027207137087081E-01,  1.685059977764115E-02,  1.336594297390759E-03,  5.798228922529624E-04,
2458297.500000000, A.D. 2018-Jun-28 00:00:00.0000,  1.066797278937881E-01, -9.275206217719038E-01, -4.020844481383705E-01,  1.682285758990935E-02,  1.596702683809525E-03,  6.926727721594790E-04,
2458298.500000000, A.D. 2018-Jun-29 00:00:00.0000,  1.234868697941107E-01, -9.257940474556829E-01, -4.013354406129041E-01,  1.679068813340228E-02,  1.856371415583100E-03,  8.053052906903919E-04,
2458299.500000000, A.D. 2018-Jun-30 00:00:00.0000,  1.402596267104984E-01, -9.238080309446863E-01, -4.004739131299950E-01,  1.675408607953764E-02,  2.115583994180354E-03,  9.177110608940563E-04,
2458300.500000000, A.D. 2018-Jul-01 00:00:00.0000,  1.569935602426372E-01, -9.215630383619576E-01, -3.995000974770212E-01,  1.671303868583906E-02,  2.374319733718265E-03,  1.029879836009283E-03,
2458301.500000000, A.D. 2018-Jul-02 00:00:00.0000,  1.736842160206266E-01, -9.190595588017831E-01, -3.984142362252729E-01,  1.666752692805146E-02,  2.632553344752550E-03,  1.141800269799973E-03,
2458302.500000000, A.D. 2018-Jul-03 00:00:00.0000,  1.903271178743975E-01, -9.162981089692031E-01, -3.972165838766114E-01,  1.661752632638800E-02,  2.890254918403423E-03,  1.253459848888950E-03,
2458303.500000000, A.D. 2018-Jul-04 00:00:00.0000,  2.069177625542078E-01, -9.132792377095497E-01, -3.959074080096284E-01,  1.656300717768064E-02,  3.147390113701752E-03,  1.364844946935847E-03,
2458304.500000000, A.D. 2018-Jul-05 00:00:00.0000,  2.234516142969253E-01, -9.100035304005731E-01, -3.944869903597606E-01,  1.650393399468715E-02,  3.403920166964328E-03,  1.475940875209711E-03,
2458305.500000000, A.D. 2018-Jul-06 00:00:00.0000,  2.399240984237395E-01, -9.064716136448808E-01, -3.929556279315071E-01,  1.644026415275875E-02,  3.659801180010052E-03,  1.586731728248557E-03,
2458306.500000000, A.D. 2018-Jul-07 00:00:00.0000,  2.563305933090130E-01, -9.026841613026528E-01, -3.913136344763595E-01,  1.637194607742870E-02,  3.914982040579269E-03,  1.697199758370709E-03,
2458307.500000000, A.D. 2018-Jul-08 00:00:00.0000,  2.726664206306353E-01, -8.986419035478093E-01, -3.895613429539549E-01,  1.629891781113595E-02,  4.169400371953518E-03,  1.807323988665332E-03,
2458308.500000000, A.D. 2018-Jul-09 00:00:00.0000,  2.889268349700693E-01, -8.943456410842391E-01, -3.876991098544398E-01,  1.622110745105770E-02,  4.422976283493377E-03,  1.917077860726274E-03,
2458309.500000000, A.D. 2018-Jul-10 00:00:00.0000,  3.051070156313583E-01, -8.897962664654094E-01, -3.857273223322159E-01,  1.613843751459913E-02,  4.675604653393489E-03,  2.026426023944959E-03,
2458310.500000000, A.D. 2018-Jul-11 00:00:00.0000,  3.212020656249631E-01, -8.849947929608789E-01, -3.836464087111804E-01,  1.605083513541820E-02,  4.927148304072499E-03,  2.135320989310633E-03,
2458311.500000000, A.D. 2018-Jul-12 00:00:00.0000,  3.372070239493987E-01, -8.799423881500827E-01, -3.814568518067922E-01,  1.595824823069851E-02,  5.177436146780260E-03,  2.243701147637393E-03,
2458312.500000000, A.D. 2018-Jul-13 00:00:00.0000,  3.531168957518086E-01, -8.746404050338596E-01, -3.791592027589757E-01,  1.586066415249682E-02,  5.426270574683218E-03,  2.351492017202444E-03,
2458313.500000000, A.D. 2018-Jul-14 00:00:00.0000,  3.689266994628273E-01, -8.690904003976556E-01, -3.767540914983889E-01,  1.575812359705166E-02,  5.673445329307127E-03,  2.458611752423311E-03,
2458314.500000000, A.D. 2018-Jul-15 00:00:00.0000,  3.846315222168971E-01, -8.632941317202312E-01, -3.742422299245770E-01,  1.565072230358630E-02,  5.918769292916719E-03,  2.564979824987935E-03,
2458315.500000000, A.D. 2018-Jul-16 00:00:00.0000,  4.002265696126827E-01, -8.572535310084258E-01, -3.716244060810867E-01,  1.553859831798261E-02,  6.162087249305829E-03,  2.670525735173682E-03,
2458316.500000000, A.D. 2018-Jul-17 00:00:00.0000,  4.157071974805289E-01, -8.509706628304577E-01, -3.689014710371619E-01,  1.542191013832990E-02,  6.403289860611516E-03,  2.775194455180152E-03,
2458317.500000000, A.D. 2018-Jul-18 00:00:00.0000,  4.310689210584600E-01, -8.444476787342516E-01, -3.660743226249152E-01,  1.530081488670126E-02,  6.642311233055857E-03,  2.878947270861518E-03,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000,  4.463074054384737E-01, -8.376867786747860E-01, -3.631438902776066E-01,  1.517545341226479E-02,  6.879118337110881E-03,  2.981759051230130E-03,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000,  4.614184455090303E-01, -8.306901845272825E-01, -3.601111235072560E-01,  1.504594406332477E-02,  7.113698348043095E-03,  3.083614055230806E-03,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,  4.763979431939593E-01, -8.234601254014481E-01, -3.569769845386006E-01,  1.491238297592307E-02,  7.346048176152720E-03,  3.184502030045482E-03,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,  4.912418868544540E-01, -8.159988316012378E-01, -3.537424443181477E-01,  1.477484758782559E-02,  7.576167700810803E-03,  3.284415424905923E-03,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,  5.059463346870224E-01, -8.083085336141663E-01, -3.504084807041936E-01,  1.463340078471076E-02,  7.804056320386415E-03,  3.383347783653096E-03,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,  5.205074019556455E-01, -8.003914633545058E-01, -3.469760777959491E-01,  1.448809428158545E-02,  8.029711692800218E-03,  3.481293010416291E-03,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,  5.349212510111768E-01, -7.922498560469780E-01, -3.434462257201183E-01,  1.433897080109849E-02,  8.253129549221088E-03,  3.578245129117427E-03,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,  5.491840829243813E-01, -7.838859521135768E-01, -3.398199205450472E-01,  1.418606517100021E-02,  8.474303768755879E-03,  3.674198225883776E-03,
2458326.500000000, A.D. 2018-Jul-27 00:00:00.0000,  5.632921298246617E-01, -7.753019990609448E-01, -3.360981642491903E-01,  1.402940470733661E-02,  8.693226252969278E-03,  3.769146374024885E-03,
2458327.500000000, A.D. 2018-Jul-28 00:00:00.0000,  5.772416474364874E-01, -7.665002536713719E-01, -3.322819648160170E-01,  1.386900929027708E-02,  8.909886437733629E-03,  3.863083448711667E-03,
2458328.500000000, A.D. 2018-Jul-29 00:00:00.0000,  5.910289076776043E-01, -7.574829848481217E-01, -3.283723365749654E-01,  1.370489145365365E-02,  9.124270494084291E-03,  3.956002824762980E-03,
2458329.500000000, A.D. 2018-Jul-30 00:00:00.0000,  6.046501914292225E-01, -7.482524773484155E-01, -3.243703008842908E-01,  1.353705665158460E-02,  9.336360383257877E-03,  4.047897005663724E-03,
2458330.500000000, A.D. 2018-Jul-31 00:00:00.0000,  6.181017816625505E-01, -7.388110364613073E-01, -3.202768871923207E-01,  1.336550368873415E-02,  9.546132934499513E-03,  4.138757247386335E-03,
2458331.500000000, A.D. 2018-Aug-01 00:00:00.0000,  6.313799570180869E-01, -7.291609935612273E-01, -3.160931344597030E-01,  1.319022516316964E-02,  9.753559014637279E-03,  4.228573214706734E-03,
2458332.500000000, A.D. 2018-Aug-02 00:00:00.0000,  6.444809857515517E-01, -7.193047124805932E-01, -3.118200929152765E-01,  1.301120772740425E-02,  9.958602687078877E-03,  4.317332647655241E-03,
2458333.500000000, A.D. 2018-Aug-03 00:00:00.0000,  6.574011197988899E-01, -7.092445968434601E-01, -3.074588261788798E-01,  1.282843206371766E-02,  1.016122006751582E-02,  4.405020937882514E-03,
2458334.500000000, A.D. 2018-Aug-04 00:00:00.0000,  6.701365887179774E-01, -6.989830988726879E-01, -3.030104139222483E-01,  1.264187271438941E-02,  1.036135744293512E-02,  4.491620442912565E-03,
2458335.500000000, A.D. 2018-Aug-05 00:00:00.0000,  6.826835935920200E-01, -6.885227306332818E-01, -2.984759554323823E-01,  1.245149830453737E-02,  1.055894821952830E-02,  4.577109334012713E-03,
2458336.500000000, A.D. 2018-Aug-06 00:00:00.0000,  6.950383017634140E-01, -6.778660790045768E-01, -2.938565746270624E-01,  1.225727319557885E-02,  1.075390853132975E-02,  4.661459832039311E-03,
2458337.500000000, A.D. 2018-Aug-07 00:00:00.0000,  7.071968445376888E-01, -6.670158255384748E-01, -2.891534271238441E-01,  1.205916203513992E-02,  1.094613203080161E-02,  4.744635907097336E-03,
2458338.500000000, A.D. 2018-Aug-08 00:00:00.0000,  7.191553214991212E-01, -6.559747712871253E-01, -2.843677096858584E-01,  1.185713861146979E-02,  1.113548555987888E-02,  4.826590959387368E-03,
2458339.500000000, A.D. 2018-Aug-09 00:00:00.0000,  7.309098160204341E-01, -6.447458642988185E-01, -2.795006715582311E-01,  1.165119924867928E-02,  1.132180873507835E-02,  4.907266588181949E-03,
2458340.500000000, A.D. 2018-Aug-10 00:00:00.0000,  7.424564255733600E-01, -6.333322240887947E-01, -2.745536258716348E-01,  1.144137832853263E-02,  1.150492092390173E-02,  4.986593933344593E-03,
2458341.500000000, A.D. 2018-Aug-11 00:00:00.0000,  7.537913063804095E-01, -6.217371546267206E-01, -2.695279579367265E-01,  1.122776030259619E-02,  1.168463717753635E-02,  5.064498622937744E-03,
2458342.500000000, A.D. 2018-Aug-12 00:00:00.0000,  7.649107254359402E-01, -6.099641379375158E-01, -2.644251269360227E-01,  1.101048142390655E-02,  1.186079012231414E-02,  5.140908758423652E-03,
2458343.500000000, A.D. 2018-Aug-13 00:00:00.0000,  7.758111074768830E-01, -5.980168058942280E-01, -2.592466591165176E-01,  1.078971789969044E-02,  1.203325019722566E-02,  5.215763377394571E-03,
2458344.500000000, A.D. 2018-Aug-14 00:00:00.0000,  7.864890645288467E-01, -5.858988961010038E-01, -2.539941336772096E-01,  1.056566405944330E-02,  1.220193617158552E-02,  5.289018111972878E-03,
2458345.500000000, A.D. 2018-Aug-15 00:00:00.0000,  7.969414021900140E-01, -5.736142037084249E-01, -2.486691652765830E-01,  1.033850924884540E-02,  1.236681282511422E-02,  5.360646186248785E-03,
2458346.500000000, A.D. 2018-Aug-16 00:00:00.0000,  8.071651056948089E-01, -5.611665407706860E-01, -2.432733877120160E-01,  1.010842147950843E-02,  1.252787915646900E-02,  5.430635356716446E-03,
2458347.500000000, A.D. 2018-Aug-17 00:00:00.0000,  8.171573144895403E-01, -5.485597094176150E-01, -2.378084418000390E-01,  9.875540827640921E-03,  1.268515363812188E-02,  5.498982973757872E-03,
2458348.500000000, A.D. 2018-Aug-18 00:00:00.0000,  8.269152944335029E-01, -5.357974889086933E-01, -2.322759682143508E-01,  9.639980712846285E-03,  1.283866183577786E-02,  5.565691287528035E-03,
2458349.500000000, A.D. 2018-Aug-19 00:00:00.0000,  8.364364136229225E-01, -5.228836328375894E-01, -2.266776043788168E-01,  9.401833216730956E-03,  1.298842860667861E-02,  5.630764128218558E-03,
2458350.500000000, A.D. 2018-Aug-20 00:00:00.0000,  8.457181241160663E-01, -5.098218719029065E-01, -2.210149838976389E-01,  9.161175128883993E-03,  1.313447458863523E-02,  5.694205119708553E-03,
2458351.500000000, A.D. 2018-Aug-21 00:00:00.0000,  8.547579492263107E-01, -4.966159186065365E-01, -2.152897371461630E-01,  8.918072841683240E-03,  1.327681559867275E-02,  5.756017064893214E-03,
2458352.500000000, A.D. 2018-Aug-22 00:00:00.0000,  8.635534748293899E-01, -4.832694717148023E-01, -2.095034920947298E-01,  8.672585453022821E-03,  1.341546349103417E-02,  5.816202015911090E-03,
2458353.500000000, A.D. 2018-Aug-23 00:00:00.0000,  8.721023428962558E-01, -4.697862196073133E-01, -2.036578748978373E-01,  8.424766166447720E-03,  1.355042737575682E-02,  5.874761614195893E-03,
2458354.500000000, A.D. 2018-Aug-24 00:00:00.0000,  8.804022457422913E-01, -4.561698425319602E-01, -1.977545101350532E-01,  8.174662406652194E-03,  1.368171450182620E-02,  5.931697408332038E-03,
2458355.500000000, A.D. 2018-Aug-25 00:00:00.0000,  8.884509199667344E-01, -4.424240143087685E-01, -1.917950208236390E-01,  7.922315173768065E-03,  1.380933043846694E-02,  5.987010971526137E-03,
2458356.500000000, A.D. 2018-Aug-26 00:00:00.0000,  8.962461395846614E-01, -4.285524042591018E-01, -1.857810284521983E-01,  7.667758156892465E-03,  1.393327844249603E-02,  6.040703735192541E-03,
2458357.500000000, A.D. 2018-Aug-27 00:00:00.0000,  9.037857083439931E-01, -4.145586801451618E-01, -1.797141533272223E-01,  7.411017056325566E-03,  1.405355809891181E-02,  6.092776534893833E-03,
2458358.500000000, A.D. 2018-Aug-28 00:00:00.0000,  9.110674516081682E-01, -4.004465127401187E-01, -1.735960154944385E-01,  7.152109431449238E-03,  1.417016346570353E-02,  6.143228929023110E-03,
2458359.500000000, A.D. 2018-Aug-29 00:00:00.0000,  9.180892084146557E-01, -3.862195823790165E-01, -1.674282364148718E-01,  6.891045211370143E-03,  1.428308101611539E-02,  6.192058388226428E-03,
2458360.500000000, A.D. 2018-Aug-30 00:00:00.0000,  9.248488243640201E-01, -3.718815875601771E-01, -1.612124414748455E-01,  6.627827826197834E-03,  1.439228762747776E-02,  6.239259451573172E-03,
2458361.500000000, A.D. 2018-Aug-31 00:00:00.0000,  9.313441458908394E-01, -3.574362554821765E-01, -1.549502633321878E-01,  6.362455813594453E-03,  1.449774872403095E-02,  6.284822901095188E-03,
2458362.500000000, A.D. 2018-Sep-01 00:00:00.0000,  9.375730163298956E-01, -3.428873543835770E-01, -1.486433460831695E-01,  6.094924798669841E-03,  1.459941650418805E-02,  6.328734937055047E-03,
2458363.500000000, A.D. 2018-Sep-02 00:00:00.0000,  9.435332741827958E-01, -3.282387076853006E-01, -1.422933502832795E-01,  5.825229959168636E-03,  1.469722807922150E-02,  6.370976280810086E-03,
2458364.500000000, A.D. 2018-Sep-03 00:00:00.0000,  9.492227542613761E-01, -3.134942100819718E-01, -1.359019589308147E-01,  5.553369415381224E-03,  1.479110344676852E-02,  6.411521142074934E-03,
2458365.500000000, A.D. 2018-Sep-04 00:00:00.0000,  9.546392929775027E-01, -2.986578456344274E-01, -1.294708845340055E-01,  5.279349264403837E-03,  1.488094361855809E-02,  6.450336112837360E-03,
2458366.500000000, A.D. 2018-Sep-05 00:00:00.0000,  9.597807397875442E-01, -2.837337072687932E-01, -1.230018771994705E-01,  5.003190933543214E-03,  1.496662991664987E-02,  6.487379313102446E-03,
2458367.500000000, A.D. 2018-Sep-06 00:00:00.0000,  9.646449771854110E-01, -2.687260156785369E-01, -1.164967331842281E-01,  4.724940811161414E-03,  1.504802621610391E-02,  6.522600455836567E-03,
2458368.500000000, A.D. 2018-Sep-07 00:00:00.0000,  9.692299508773659E-01, -2.536391336490858E-01, -1.099573025544989E-01,  4.444680543195441E-03,  1.512498615520403E-02,  6.555942714556745E-03,
2458369.500000000, A.D. 2018-Sep-08 00:00:00.0000,  9.735337091649792E-01, -2.384775702102375E-01, -1.033854937835289E-01,  4.162534418362919E-03,  1.519736623872276E-02,  6.587347024827876E-03,
2458370.500000000, A.D. 2018-Sep-09 00:00:00.0000,  9.775544463551523E-01, -2.232459693570005E-01, -9.678327290979896E-02,  3.878669334245465E-03,  1.526504300329648E-02,  6.616758496190665E-03,
2458371.500000000, A.D. 2018-Sep-10 00:00:00.0000,  9.812905411344218E-01, -2.079490815789633E-01, -9.015265587338607E-02,  3.593284625911049E-03,  1.532792919608321E-02,  6.644133266761200E-03,
2458372.500000000, A.D. 2018-Sep-11 00:00:00.0000,  9.847405802306199E-01, -1.925917223172673E-01, -8.349569479399026E-02,  3.306593540847585E-03,  1.538598282884872E-02,  6.669443366589665E-03,
2458373.500000000, A.D. 2018-Sep-12 00:00:00.0000,  9.879033618430612E-01, -1.771787265538985E-01, -7.681446118493371E-02,  3.018802545239734E-03,  1.543920568891354E-02,  6.692677819339371E-03,
2458374.500000000, A.D. 2018-Sep-13 00:00:00.0000,  9.907778803093412E-01, -1.617149097090934E-01, -7.011103001835010E-02,  2.730095487898578E-03,  1.548763286576435E-02,  6.713840002578974E-03,
2458375.500000000, A.D. 2018-Sep-14 00:00:00.0000,  9.933632991467779E-01, -1.462050414171968E-01, -6.338746766418794E-02,  2.440626431841185E-03,  1.553131844303433E-02,  6.732942884261238E-03,
2458376.500000000, A.D. 2018-Sep-15 00:00:00.0000,  9.956589211516002E-01, -1.306538332571057E-01, -5.664582479857441E-02,  2.150520531655609E-03,  1.557032261721412E-02,  6.750004148656263E-03,
2458377.500000000, A.D. 2018-Sep-16 00:00:00.0000,  9.976641620705428E-01, -1.150659373257737E-01, -4.988813364101542E-02,  1.859879672771760E-03,  1.560470313543573E-02,  6.765042553457538E-03,
2458378.500000000, A.D. 2018-Sep-17 00:00:00.0000,  9.993785308030739E-01, -9.944595100867977E-02, -4.311640802317090E-02,  1.568789391942874E-03,  1.563451134838673E-02,  6.778075906517063E-03,
2458379.500000000, A.D. 2018-Sep-18 00:00:00.0000,  1.000801616147435E+00, -8.379842385802244E-02, -3.633264476459352E-02,  1.277324780883704E-03,  1.565979168684583E-02,  6.789120401009039E-03,
2458380.500000000, A.D. 2018-Sep-19 00:00:00.0000,  1.001933078491307E+00, -6.812786392969306E-02, -2.953882523966375E-02,  9.855543997501937E-04,  1.568058302264775E-02,  6.798190812189108E-03,
2458381.500000000, A.D. 2018-Sep-20 00:00:00.0000,  1.002772644362343E+00, -5.243874236818798E-02, -2.273691651807782E-02,  6.935421172455300E-04,  1.569692063167108E-02,  6.805301083527618E-03,
2458382.500000000, A.D. 2018-Sep-21 00:00:00.0000,  1.003320101919737E+00, -3.673549611153904E-02, -1.592887187900167E-02,  4.013472307080598E-04,  1.570883787405120E-02,  6.810464943338500E-03,
2458383.500000000, A.D. 2018-Sep-22 00:00:00.0000,  1.003575295920242E+00, -2.102252929959508E-02, -9.116630801102940E-03,  1.090233891875107E-04,  1.571636703700819E-02,  6.813696302530402E-03,
2458384.500000000, A.D. 2018-Sep-23 00:00:00.0000,  1.003538121253694E+00, -5.304214397192272E-03, -2.302118736011917E-03, -1.833830875310781E-04,  1.571953902757050E-02,  6.815009268709568E-03,
